id,valid,canonical,iupac,cid,label
pos_147,c1ccccc1C(CC)NC(=O)c2c(C)c(-c3ccccc3)nc(c24)cccc4,CCC(C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)C,3-methyl-2-phenyl-N-(1-phenylpropyl)quinoline-4-carboxamide,3946663,0.0
pos_148,O1C2C(O)C=CC3C(N(C)CC4)Cc5ccc(c1c5C234)OC,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,"9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",2828,0.0
pos_149,c1cc(C(F)(F)F)ccc1C(=NOCCN)CCCCOC,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,2-[[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethanamine,3404,0.0
pos_150,CC(C)c1cc(c(cc1)OC)CNC(C23)C(N(CC2)CC3)C(c4ccccc4)c5ccccc5,CC(C)C1=CC(=C(C=C1)OC)CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3,2-benzhydryl-N-[(2-methoxy-5-propan-2-ylphenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine,6426143,0.0
pos_151,FC(F)(F)c1c(Cl)nc(cc1)N2CCNCC2,C1CN(CCN1)C2=NC(=C(C=C2)C(F)(F)F)Cl,1-[6-chloro-5-(trifluoromethyl)pyridin-2-yl]piperazine,9796408,0.0
pos_152,FC(F)(F)Oc(c1)ccc(OC)c1CNC(CCCN2)C2c3ccccc3,COC1=C(C=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,N-[[2-methoxy-5-(trifluoromethoxy)phenyl]methyl]-2-phenylpiperidin-3-amine,9864647,0.0
pos_153,FC(F)(F)Oc(c1)ccc(OC(C)C)c1CNC(CCCN2)C2c3ccccc3,CC(C)OC1=C(C=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,2-phenyl-N-[[2-propan-2-yloxy-5-(trifluoromethoxy)phenyl]methyl]piperidin-3-amine,9866153,0.0
pos_154,CC(C)c1cc(c(cc1)OC)CNC(CCCN2)C2c3ccccc3,CC(C)C1=CC(=C(C=C1)OC)CNC2CCCNC2C3=CC=CC=C3,N-[(2-methoxy-5-propan-2-ylphenyl)methyl]-2-phenylpiperidin-3-amine,9902443,0.0
pos_155,CN(C1)CC(C12)c3c(cccc3)Oc4c2cc(Cl)cc4,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,"9-chloro-4-methyl-13-oxa-4-azatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),7(12),8,10,14,16-hexaene",9903970,0.0
pos_156,FC(F)(F)c1cc(ncc1)N(CC2)CCN2CCCCN3CCCC3=O,C1CC(=O)N(C1)CCCCN2CCN(CC2)C3=NC=CC(=C3)C(F)(F)F,1-[4-[4-[4-(trifluoromethyl)pyridin-2-yl]piperazin-1-yl]butyl]pyrrolidin-2-one,9907401,0.0
pos_157,c1ccccc1C2C(CCCN2)NCc3c(OC)ccc(c3)-c4nccs4,COC1=C(C=C(C=C1)C2=NC=CS2)CNC3CCCNC3C4=CC=CC=C4,"N-[[2-methoxy-5-(1,3-thiazol-2-yl)phenyl]methyl]-2-phenylpiperidin-3-amine",9907851,0.0
pos_158,CC(C)(C)c1cc(c(cc1)OC(F)(F)F)CNC(CCCN2)C2c3ccccc3,CC(C)(C)C1=CC(=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,N-[[5-tert-butyl-2-(trifluoromethoxy)phenyl]methyl]-2-phenylpiperidin-3-amine,9909299,0.0
pos_159,CC(C)(C)c(n1)nc(cc1C(F)(F)F)N(CC2)CCN2CCCSc([nH]3)nccc3=O,CC(C)(C)C1=NC(=CC(=N1)N2CCN(CC2)CCCSC3=NC=CC(=O)N3)C(F)(F)F,2-[3-[4-[2-tert-butyl-6-(trifluoromethyl)pyrimidin-4-yl]piperazin-1-yl]propylsulfanyl]-1H-pyrimidin-6-one,9916104,0.0
pos_160,c1ccccc1C(c2ccccc2)C(N(CC3)CC4)C(C34)NCc5c(OC)cccc5,COC1=CC=CC=C1CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3,2-benzhydryl-N-[(2-methoxyphenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine,9931510,0.0
pos_161,n1ccccc1NCCCOc(ccc2)cc2CN3CCCCC3,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=CC=CC=N3,N-[3-[3-(piperidin-1-ylmethyl)phenoxy]propyl]pyridin-2-amine,10019237,0.0
pos_162,FC(F)(F)Oc(c1)ccc(OC(F)F)c1CNC(CCCN2)C2c3ccccc3,C1CC(C(NC1)C2=CC=CC=C2)NCC3=C(C=CC(=C3)OC(F)(F)F)OC(F)F,N-[[2-(difluoromethoxy)-5-(trifluoromethoxy)phenyl]methyl]-2-phenylpiperidin-3-amine,10201984,0.0
pos_163,N1CCNC1=Nc2c(Br)cccc2Br,C1CN=C(N1)NC2=C(C=CC=C2Br)Br,"N-(2,6-dibromophenyl)-4,5-dihydro-1H-imidazol-2-amine",10245368,0.0
pos_164,c1ccc(OC)cc1CC2CCN(CC2)C(CC3)CCC3(OC)c(c4)ccc(c45)OCO5,COC1=CC=CC(=C1)CC2CCN(CC2)C3CCC(CC3)(C4=CC5=C(C=C4)OCO5)OC,"1-[4-(1,3-benzodioxol-5-yl)-4-methoxycyclohexyl]-4-[(3-methoxyphenyl)methyl]piperidine",10388384,0.0
pos_165,c1cc(O)cc(c12)sc(n2)-c3cc(I)c(N)cc3,C1=CC(=C(C=C1C2=NC3=C(S2)C=C(C=C3)O)I)N,"2-(4-amino-3-iodophenyl)-1,3-benzothiazol-6-ol",10451635,0.0
pos_166,N1CCNC1=Nc2c(Cl)cc(Cl)cc2Cl,C1CN=C(N1)NC2=C(C=C(C=C2Cl)Cl)Cl,"N-(2,4,6-trichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",10470115,0.0
pos_167,C1CCCCN1CCn(n2)c(=O)ccc2-c3c(-c4ccccc4)nn(c35)cccc5,C1CCN(CC1)CCN2C(=O)C=CC(=N2)C3=C4C=CC=CN4N=C3C5=CC=CC=C5,"6-(2-phenylpyrazolo[1,5-a]pyridin-3-yl)-2-(2-piperidin-1-ylethyl)pyridazin-3-one",10884606,0.0
pos_168,CCC(C)CCC,CCCC(C)CC,3-methylhexane,11507,0.0
pos_169,N1CCNC1=Nc2c(Cl)ccc(Cl)c2,C1CN=C(N1)NC2=C(C=CC(=C2)Cl)Cl,"N-(2,5-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",11777724,0.0
pos_170,N1CCNC1=Nc2c(Cl)cc(Br)cc2Cl,C1CN=C(N1)NC2=C(C=C(C=C2Cl)Br)Cl,"N-(4-bromo-2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",12406842,0.0
pos_171,N1CCNC1=Nc2c(Br)cc(Br)cc2Br,C1CN=C(N1)NC2=C(C=C(C=C2Br)Br)Br,"N-(2,4,6-tribromophenyl)-4,5-dihydro-1H-imidazol-2-amine",12406843,0.0
pos_172,C1CCCCN1Cc2c(I)ccc(c2)CN3CCCCC3,C1CCN(CC1)CC2=CC(=C(C=C2)I)CN3CCCCC3,1-[[2-iodo-5-(piperidin-1-ylmethyl)phenyl]methyl]piperidine,12780299,0.0
pos_173,N1CC=NC1Nc2c(Cl)cccc2Cl,C1C=NC(N1)NC2=C(C=CC=C2Cl)Cl,"N-(2,6-dichlorophenyl)-2,5-dihydro-1H-imidazol-2-amine",13071367,0.0
pos_174,CCCCCCN1CCN(CC1)c2ccc(I)cc2,CCCCCCN1CCN(CC1)C2=CC=C(C=C2)I,1-hexyl-4-(4-iodophenyl)piperazine,13720676,0.0
pos_175,CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,CCCCCCCCC1(C(=O)NC(=O)NC1=O)CC,"5-ethyl-5-octyl-1,3-diazinane-2,4,6-trione",13755681,0.0
pos_176,s1ccnc1NCCCOc(ccc2)cc2CN3CCCCC3,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC=CS3,"N-[3-[3-(piperidin-1-ylmethyl)phenoxy]propyl]-1,3-thiazol-2-amine",14022497,0.0
pos_177,c1cccc(c12)oc(n2)NCCCOc(ccc3)cc3CN4CCCCC4,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4O3,"N-[3-[3-(piperidin-1-ylmethyl)phenoxy]propyl]-1,3-benzoxazol-2-amine",14022499,0.0
pos_178,Clc1cccc(c12)NC(=O)CN=C2c3ccccc3,C1C(=O)NC2=C(C(=CC=C2)Cl)C(=N1)C3=CC=CC=C3,"6-chloro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one",14590445,0.0
pos_179,CC(C)(C)c1cc(c(cc1)OC)CNC(C23)C(N(CC2)CC3)C(c4ccccc4)c5ccccc5,CC(C)(C)C1=CC(=C(C=C1)OC)CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3,2-benzhydryl-N-[(5-tert-butyl-2-methoxyphenyl)methyl]-1-azabicyclo[2.2.2]octan-3-amine,17905241,0.0
pos_180,FC(F)(F)CC(Cl)Br,C(C(Cl)Br)C(F)(F)F,"3-bromo-3-chloro-1,1,1-trifluoropropane",18356503,0.0
pos_181,c1cccc(OC)c1CNC(CCCN2)C2c3ccccc3,COC1=CC=CC=C1CNC2CCCNC2C3=CC=CC=C3,N-[(2-methoxyphenyl)methyl]-2-phenylpiperidin-3-amine,18435769,0.0
pos_182,CCc1cc(ccc1)NC(C)=Nc(ccc2)cc2CC,CCC1=CC(=CC=C1)NC(=NC2=CC=CC(=C2)CC)C,"N,N'-bis(3-ethylphenyl)ethanimidamide",19427054,0.0
pos_183,FC(F)(F)c(c1)ccc(c12)Sc3c(cccc3)N2CCCN(CC4)CCC4C,CC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,10-[3-(4-methylpiperidin-1-yl)propyl]-2-(trifluoromethyl)phenothiazine,21440942,0.0
pos_184,Cc1cccc(C2CNCC3)c1Oc(c4C23O)cccc4,CC1=C2C(=CC=C1)C3CNCCC3(C4=CC=CC=C4O2)O,"16-methyl-14-oxa-4-azatetracyclo[13.4.0.02,7.08,13]nonadeca-1(19),8,10,12,15,17-hexaen-7-ol",22154175,0.0
pos_185,Cc(n1)sc(c12)cc(OC)c(c2)CNC(CCCN3)C3c4ccccc4,CC1=NC2=C(S1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,"N-[(6-methoxy-2-methyl-1,3-benzothiazol-5-yl)methyl]-2-phenylpiperidin-3-amine",22620050,0.0
pos_186,c1ccccc1C2C(CCCN2)NCc(c3)c(OC)cc(c34)sc(n4)-c5ccccc5,COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5=CC=CC=C5,"N-[(6-methoxy-2-phenyl-1,3-benzothiazol-5-yl)methyl]-2-phenylpiperidin-3-amine",22620066,0.0
pos_187,c1ccccc1C2C(CCCN2)NCc3c(OC)ccc(c3)-n(n4)c(C)cc4C,CC1=CC(=NN1C2=CC(=C(C=C2)OC)CNC3CCCNC3C4=CC=CC=C4)C,"N-[[5-(3,5-dimethylpyrazol-1-yl)-2-methoxyphenyl]methyl]-2-phenylpiperidin-3-amine",22620075,0.0
pos_188,Cc(n1)oc(c12)cc(OC)c(c2)CNC(CCCN3)C3c4ccccc4,CC1=NC2=C(O1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,"N-[(6-methoxy-2-methyl-1,3-benzoxazol-5-yl)methyl]-2-phenylpiperidin-3-amine",22620080,0.0
pos_189,c1ccccc1C2C(CCCN2)NCc(c3)c(OC)cc(c34)sc(n4)C5CC5,COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5CC5,"N-[(2-cyclopropyl-6-methoxy-1,3-benzothiazol-5-yl)methyl]-2-phenylpiperidin-3-amine",22620085,0.0
pos_190,CC(C)(C)c(n1)sc(c12)cc(OC)c(c2)CNC(CCCN3)C3c4ccccc4,CC(C)(C)C1=NC2=C(S1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,"N-[(2-tert-butyl-6-methoxy-1,3-benzothiazol-5-yl)methyl]-2-phenylpiperidin-3-amine",22620091,0.0
pos_191,FC(F)(F)CC(F)Br,C(C(F)Br)C(F)(F)F,"3-bromo-1,1,1,3-tetrafluoropropane",23235109,0.0
pos_192,Cc(c1)sc(c12)Nc3c(cccc3)N=C2N(CC4)CCN4C,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,"2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine",135398745,0.0
pos_193,COc(c1)cc(c(c12)OCC2)CNC(CCCN3)C3c4ccccc4,COC1=CC2=C(C(=C1)CNC3CCCNC3C4=CC=CC=C4)OCC2,"N-[(5-methoxy-2,3-dihydro-1-benzofuran-7-yl)methyl]-2-phenylpiperidin-3-amine",44213642,0.0
pos_194,NCCn(nc1)c(c12)cc(Cl)c(Cl)c2,C1=C2C=NN(C2=CC(=C1Cl)Cl)CCN,"2-(5,6-dichloroindazol-1-yl)ethanamine",44214615,0.0
pos_195,CCCN(CCC)CCc(c1)ccc(c12)NC(=O)C2,CCCN(CCC)CCC1=CC2=C(C=C1)NC(=O)C2,"5-[2-(dipropylamino)ethyl]-1,3-dihydroindol-2-one",44383796,0.0
pos_196,CC(C)(C)c1cc(c(cc1)OC)CNC(CCCN2)C2c3ccccc3,CC(C)(C)C1=CC(=C(C=C1)OC)CNC2CCCNC2C3=CC=CC=C3,N-[(5-tert-butyl-2-methoxyphenyl)methyl]-2-phenylpiperidin-3-amine,18533772,0.0
pos_197,C1NCC(C12)c3c(cccc3)Oc4c2cc(Cl)cc4,C1C2C(CN1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,"9-chloro-13-oxa-4-azatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),7(12),8,10,14,16-hexaene",14577084,0.0
pos_198,CN1CCN(CC1)C2=Nc(cc(Cl)cc3)c3Nc(c24)cccc4,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,"3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine",135398737,0.0
pos_199,F\C=C\O/C=C/F,C(=CF)OC=CF,(E)-1-fluoro-2-[(E)-2-fluoroethenoxy]ethene,87737353,0.0
pos_200,CCC(C)N1CCN(CC1)c2ccc(I)cc2,CCC(C)N1CCN(CC1)C2=CC=C(C=C2)I,1-butan-2-yl-4-(4-iodophenyl)piperazine,142271743,0.0
pos_205,C1[C@H](N)[C@H]1c2ccc(F)cc2,C1C(C1N)C2=CC=C(C=C2)F,"(1S,2R)-2-(4-fluorophenyl)cyclopropan-1-amine",39235321,0.0
pos_206,CCCN1CCOC2C1CCc(c23)ccc(c3)O,CCCN1CCOC2C1CCC3=C2C=C(C=C3)O,"4-propyl-2,3,4a,5,6,10b-hexahydrobenzo[h][1,4]benzoxazin-9-ol",10060538,0.0
pos_207,c1cc(F)ccc1Cn(c(c23)cccc2)c(n3)[C@H]4CNCCS4,C1CSC(CN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,(2R)-2-[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]thiomorpholine,57397056,0.0
pos_208,CC(C)CN1CCN(CC1)c2ccc(I)cc2,CC(C)CN1CCN(CC1)C2=CC=C(C=C2)I,1-(4-iodophenyl)-4-(2-methylpropyl)piperazine,13720674,0.0
pos_209,CN(C)Cc1c(cccc1)Sc(c2N)ccc(F)c2,CN(C)CC1=CC=CC=C1SC2=C(C=C(C=C2)F)N,2-[2-[(dimethylamino)methyl]phenyl]sulfanyl-5-fluoroaniline,10265481,0.0
pos_210,c1cccn(c12)ncc2CN3CCN(CC3)c4ccc(Cl)cc4,C1CN(CCN1CC2=C3C=CC=CN3N=C2)C4=CC=C(C=C4)Cl,"3-[[4-(4-chlorophenyl)piperazin-1-yl]methyl]pyrazolo[1,5-a]pyridine",10404144,0.0
pos_212,c1cc(F)ccc1Cn(c(c23)cccc2)c(n3)[C@@H]4CCCNC4,C1CC(CNC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,1-[(4-fluorophenyl)methyl]-2-[(3R)-piperidin-3-yl]benzimidazole,57404030,0.0
pos_213,FC(F)CNC(NC1C)=Nc(c12)cccc2Cl,CC1C2=C(C=CC=C2Cl)NC(=NCC(F)F)N1,"5-chloro-N-(2,2-difluoroethyl)-4-methyl-3,4-dihydro-1H-quinazolin-2-imine",135458393,0.0
pos_214,c1cc(C)ccc1Cn(c(c23)cccc2)c(n3)[C@H]4CNCCO4,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2C4CNCCO4,(2R)-2-[1-[(4-methylphenyl)methyl]benzimidazol-2-yl]morpholine,57395287,0.0
pos_215,c1cc(F)ccc1Cn(c(c23)cccc2)c(n3)[C@H]4CNCCO4,C1COC(CN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,(2R)-2-[1-[(4-fluorophenyl)methyl]benzimidazol-2-yl]morpholine,57402315,0.0
pos_216,c1c(Cl)ccc(c12)Oc3c(cccc3)N=C2N4CCNCC4,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,"8-chloro-6-piperazin-1-ylbenzo[b][1,4]benzoxazepine",2170,0.0
pos_217,COc(cc1)ccc1CCN(CC2)CCC2Nc(n3)n(c(c34)cccc4)Cc5ccc(F)cc5,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine,2247,0.0
pos_218,CCC12c3c(ccc(c3)O)CC(C1(C)C)N(CC2)CC4(O)CC4,CCC12CCN(C(C1(C)C)CC3=C2C=C(C=C3)O)CC4(CC4)O,"1-ethyl-10-[(1-hydroxycyclopropyl)methyl]-13,13-dimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",1223,0.0
pos_219,c1ccccc1C2(CCN(C(C)(C)C)CC2)c3ccccc3,CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3,"1-tert-butyl-4,4-diphenylpiperidine",68778,0.0
pos_220,S=C=S,C(=S)=S,-,6348,0.0
pos_221,c1cc(C#N)cc(c12)COC2(CCCN(C)C)c3ccc(F)cc3,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,1-[3-(dimethylamino)propyl]-1-(4-fluorophenyl)-3H-2-benzofuran-5-carbonitrile,2771,0.0
pos_223,CN(C)c1ccnc2sc(c3c12)c(=O)n(cn3)N4CCCCCC4,CN(C)C1=C2C3=C(C(=O)N(C=N3)N4CCCCCC4)SC2=NC=C1,"5-(azepan-1-yl)-13-(dimethylamino)-8-thia-3,5,10-triazatricyclo[7.4.0.02,7]trideca-1(13),2(7),3,9,11-pentaen-6-one",11559235,0.0
pos_224,c1cccc(c2=O)c1[n+](C)c3n2CCC4C3Nc(c45)cccc5,C[N+]1=C2C3C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,"21-methyl-3,13-diaza-21-azoniapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-1(21),4,6,8,15,17,19-heptaen-14-one",125676,0.0
pos_225,C1CCC[C@@H]2[C@H]([N@](C)CC3)Cc(c4[C@@]123)ccc(c4)OC,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,"(1R,9R,10S)-4-methoxy-17-methyl-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene",6916184,0.0
pos_226,O1[C@H]2[C@@H](O)CC[C@H]3[C@H](N(C)CC4)Cc5ccc(c1c5[C@@]234)OC,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O,"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",5284543,0.0
pos_227,CN(C)CC/C=C\1c(cccc2)c2OCc(c13)cccc3,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,"(3E)-3-(6H-benzo[c][1]benzoxepin-11-ylidene)-N,N-dimethylpropan-1-amine",667477,0.0
pos_228,n1ccccc1[C@@](C)(OCCN(C)C)c2ccccc2,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,"N,N-dimethyl-2-[(1S)-1-phenyl-1-pyridin-2-ylethoxy]ethanamine",25271652,0.0
pos_229,C1C(O)CC(O2)C3C=1CN(C)Cc4ccc(c2c34)OC,CN1CC2=C3C4C(CC(C=C4C1)O)OC3=C(C=C2)OC,"12-methoxy-7-methyl-16-oxa-7-azatetracyclo[11.2.1.05,15.09,14]hexadeca-4,9(14),10,12-tetraen-3-ol",59664531,0.0
pos_230,N#Cc1ccc(cc1)OCC2CCN(CC2)C/C=C/I,C1CN(CCC1COC2=CC=C(C=C2)C#N)CC=CI,4-[[1-[(E)-3-iodoprop-2-enyl]piperidin-4-yl]methoxy]benzonitrile,9864749,0.0
pos_231,n1cncn1\C=C(Cl)\c2c(Cl)cc(Cl)cc2,C1=CC(=C(C=C1Cl)Cl)C(=CN2C=NC=N2)Cl,"1-[(Z)-2-chloro-2-(2,4-dichlorophenyl)ethenyl]-1,2,4-triazole",3034012,0.0
pos_232,CN1CCN(CC1)C2=Nc(cccc3)c3Oc(c24)ccc(Cl)c4,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,4]benzoxazepine",3964,0.0
pos_233,CNCCCC12c3c(cccc3)C(CC2)c4c1cccc4,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,"N-methyl-3-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)propan-1-amine",4011,0.0
pos_234,c1cc(F)ccc1CCN(CC2=O)CCN2C(CC3)Cc(c34)ccc(c4)CN(CC)CC,CCN(CC)CC1=CC2=C(CC(CC2)N3CCN(CC3=O)CCC4=CC=C(C=C4)F)C=C1,"1-[6-(diethylaminomethyl)-1,2,3,4-tetrahydronaphthalen-2-yl]-4-[2-(4-fluorophenyl)ethyl]piperazin-2-one",44592215,0.0
pos_235,O1COc(c12)ccc(c2)CN(CC3)CCC3Nc4n[nH]c(c45)ccc(Cl)c5,C1CN(CCC1NC2=NNC3=C2C=C(C=C3)Cl)CC4=CC5=C(C=C4)OCO5,"N-[1-(1,3-benzodioxol-5-ylmethyl)piperidin-4-yl]-5-chloro-1H-indazol-3-amine",11653882,0.0
pos_236,c1ccccc1\C=C\CN(CC2)CCC2Nc3cc(=O)oc(c34)ccc(Cl)c4,C1CN(CCC1NC2=CC(=O)OC3=C2C=C(C=C3)Cl)CC=CC4=CC=CC=C4,6-chloro-4-[[1-[(E)-3-phenylprop-2-enyl]piperidin-4-yl]amino]chromen-2-one,11545677,0.0
pos_237,CCc1ccc(cc1)-c(cc2)ccc2C(=O)N(C)C3CCN(C3)C(=O)N(C4)CCC4N5CCCCC5,CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N(C)C3CCN(C3)C(=O)N4CCC(C4)N5CCCCC5,4-(4-ethylphenyl)-N-methyl-N-[1-(3-piperidin-1-ylpyrrolidine-1-carbonyl)pyrrolidin-3-yl]benzamide,73226213,0.0
pos_238,O1COc(c12)ccc(c2)CN(CC3)CCC3Nc4n[nH]c(c45)ccc(c5)OC,COC1=CC2=C(C=C1)NN=C2NC3CCN(CC3)CC4=CC5=C(C=C4)OCO5,"N-[1-(1,3-benzodioxol-5-ylmethyl)piperidin-4-yl]-5-methoxy-1H-indazol-3-amine",11531010,0.0
pos_239,C1CCCN1CCOc(c2OC)ccc(c2)-n(cn3)c(=O)c(c34)sc(c4)-c5ccc(Cl)cc5,COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5,"6-(4-chlorophenyl)-3-[3-methoxy-4-(2-pyrrolidin-1-ylethoxy)phenyl]thieno[3,2-d]pyrimidin-4-one",9826520,0.0
pos_240,C1CN(C)CCC1(C(=O)OCC)c2ccccc2,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,ethyl 1-methyl-4-phenylpiperidine-4-carboxylate,4058,0.0
pos_241,c1ccccc1C(C(=O)CC)(CC(C)N(C)C)c2ccccc2,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,"6-(dimethylamino)-4,4-diphenylheptan-3-one",4095,0.0
pos_242,c1c(Cl)c(N)cc(OC)c1C(=O)NCCN(CC)CC,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,4-amino-5-chloro-N-[2-(diethylamino)ethyl]-2-methoxybenzamide,4168,0.0
pos_243,c1c(F)ccc(c12)OC(CC2)C(O)CNCC(O)C(CC3)Oc(c34)ccc(F)c4,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,"1-(6-fluoro-3,4-dihydro-2H-chromen-2-yl)-2-[[2-(6-fluoro-3,4-dihydro-2H-chromen-2-yl)-2-hydroxyethyl]amino]ethanol",71301,0.0
pos_244,c1cncc(c1c23)[nH]c2cccc3,C1=CC=C2C(=C1)C3=C(N2)C=NC=C3,"9H-pyrido[3,4-b]indole",64961,0.0
pos_245,N1CCC[C@H]1[c@@]2cccnc2,C1CC(NC1)C2=CN=CC=C2,3-[(2S)-pyrrolidin-2-yl]pyridine,91462,0.0
pos_246,OCCN(CC1)CCN1CCCN2c(cccc3)c3Sc(c24)ccc(Cl)c4,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethanol,4748,0.0
pos_247,CN[C@H](C)CC1CCCCC1,CC(CC1CCCCC1)NC,(2R)-1-cyclohexyl-N-methylpropan-2-amine,111165,0.0
pos_248,OCCOCCN1CCN(CC1)C2=Nc(cccc3)c3Sc(c24)cccc4,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,"2-[2-(4-benzo[b][1,4]benzothiazepin-6-ylpiperazin-1-yl)ethoxy]ethanol",5002,0.0
pos_249,[nH]1c(=S)n2CC(C)N(CC=C(C)C)Cc3cc(Cl)cc1c23,CC1CN2C3=C(CN1CC=C(C)C)C=C(C=C3NC2=S)Cl,"6-chloro-11-methyl-10-(3-methylbut-2-enyl)-1,3,10-triazatricyclo[6.4.1.04,13]trideca-4,6,8(13)-triene-2-thione",3010454,0.0
pos_250,CCN(C)C(=O)Oc(ccc1)cc1[C@H](C)N(C)C,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,[3-[(1S)-1-(dimethylamino)ethyl]phenyl] N-ethyl-N-methylcarbamate,77991,0.0
